販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2002,冷凍さんま,富山,"2,439","486,581",200
2002,冷凍さんま,山口,10,"1,890",189
2002,冷凍かれい,富山,"21,533","14,385,846",668
2002,冷凍かれい,岡山,30,"10,080",336
2002,冷凍かれい,長崎,"3,672","1,860,516",507
2002,冷凍ほっけ,三重,42,"4,400",105
2002,冷凍ほっけ,山口,90,"17,010",189
2002,冷凍たい,青森,"1,615","1,393,823",863
2002,冷凍たい,埼玉,370,"285,075",770
2002,冷凍たい,富山,391,"169,051",432
2002,冷凍たい,岐阜,"4,358","4,003,650",919
2002,冷凍たい,静岡,"8,867","7,167,758",808
2002,冷凍たい,島根,30,"26,082",869
2002,冷凍たい,山口,730,"525,525",720
2002,冷凍たら,静岡,10,"8,400",840
2002,冷凍たら,鳥取,50,"41,475",830
2002,冷凍たら,島根,12,"11,340",945
2002,冷凍ぎんだら,富山,"2,574","3,271,275","1,271"
2002,冷凍ぎんだら,鳥取,"8,380","3,986,808",476
2002,冷凍するめいか,山形,"4,816","455,385",95
2002,冷凍するめいか,神奈川,"2,982","4,478,880","1,502"
2002,冷凍するめいか,新潟,"6,237","1,271,351",204
2002,冷凍するめいか,富山,"1,016","140,889",139
2002,冷凍するめいか,福井,283,"317,415","1,122"
2002,冷凍するめいか,兵庫,"1,885","932,153",495
2002,冷凍するめいか,岡山,660,"313,425",475
2002,冷凍するめいか,徳島,"45,602","89,974,683","1,973"
2002,冷凍やりいか,神奈川,10,"6,804",680
2002,冷凍やりいか,富山,481,"623,265","1,296"
2002,冷凍やりいか,静岡,"1,827","895,808",490
2002,冷凍やりいか,京都,20,"25,200","1,260"
2002,冷凍やりいか,兵庫,180,"86,625",481
2002,冷凍やりいか,山口,36,"41,769","1,160"
2002,冷凍もんこういか,富山,27,"36,572","1,355"
2002,冷凍たこ,青森,100,"84,000",840
2002,冷凍たこ,新潟,"2,230","2,261,175","1,014"
2002,冷凍たこ,静岡,"1,148","1,018,417",887
2002,冷凍たこ,兵庫,"4,321","2,506,702",580
2002,冷凍たこ,徳島,"5,628","1,637,265",291
2002,冷凍えび,新潟,0,0,0
2002,冷凍えび,鳥取,12,"3,623",302
2002,冷凍かに,青森,30,"21,683",723
2002,冷凍かに,埼玉,104,"411,180","3,954"
2002,冷凍かに,静岡,24,"24,140","1,006"
2002,冷凍かに,長崎,12,"6,930",578
2002,冷凍あかうお,富山,"1,614","619,442",384
2002,冷凍あかうお,福井,"6,912","1,741,076",252
2002,冷凍あかうお,岡山,10,"4,410",441
2002,冷凍あかうお,長崎,"5,544","1,866,990",337
2002,冷凍メルルーサ,富山,52,"52,080","1,002"
2002,冷凍メルルーサ,鳥取,173,"57,813",334
2002,冷凍メルルーサ,福岡,"5,900","2,478,840",420
2002,冷凍メロー,宮城,-9,"-5,670",630
2002,冷凍メロー,静岡,500,"708,750","1,418"
2002,冷凍メロー,福岡,"10,959","17,001,705","1,551"
2002,冷凍くじら,東京,195,"508,725","2,609"
2002,冷凍くじら,大阪,498,"1,688,300","3,390"
2002,冷凍くじら,和歌山,38,"155,736","4,098"
2002,冷凍うなぎ,三重,"29,260","36,150,765","1,236"
2002,冷凍かい,秋田,25,"315,000","12,600"
2002,冷凍かい,新潟,12,"13,482","1,124"
2002,冷凍かい,鳥取,"1,790","2,294,460","1,282"
2002,冷凍かい,岡山,"1,665","2,452,591","1,473"
2002,冷凍食品　開き,北海道,40,"16,800",420
2002,冷凍食品　切身,岩手,11,"1,103",100
2002,冷凍食品　切身,宮城,155,"148,575",959
2002,冷凍食品　切身,和歌山,54,"56,701","1,050"
2002,冷凍食品　切身,福岡,10,"14,175","1,418"
2002,冷凍食品　フライ,埼玉,30,"6,300",210
2002,冷凍食品　フライ,長野,"1,480","1,336,440",903
2002,冷凍食品　フライ,岐阜,190,"195,321","1,028"
2002,冷凍食品　フライ,鳥取,50,"37,800",756
2002,冷凍食品　フライ,広島,201,"188,664",939
2002,冷凍食品　その他,長野,"1,076","1,120,560","1,041"
2002,冷凍食品　その他,岐阜,190,"169,890",894
2002,その他　冷凍魚,山形,"3,925","1,669,106",425
2002,その他　冷凍魚,群馬,"1,463","3,360,420","2,297"
2002,その他　冷凍魚,神奈川,6,"8,505","1,418"
2002,その他　冷凍魚,岐阜,"1,050","305,550",291
2002,その他　冷凍魚,岡山,560,"325,500",581
2003,冷凍まぐろ,埼玉,91,"431,865","4,746"
2003,冷凍まぐろ,三重,54,"114,240","2,116"
2003,冷凍まぐろ,山口,"5,605","33,579,632","5,991"
2003,冷凍かじき,福島,308,"69,300",225
2003,冷凍かじき,福岡,162,"51,030",315
2003,冷凍さけ,群馬,"3,500","1,065,750",305
2003,冷凍さけ,新潟,248,"228,753",922
2003,冷凍さけ,富山,"5,119","3,084,690",603
2003,冷凍さけ,福岡,"2,190","1,374,193",627
2003,冷凍さけ,長崎,0,0,0
2003,冷凍あじ,富山,"153,610","9,128,217",59
2003,冷凍あじ,三重,"35,002","7,499,100",214
2003,冷凍あじ,京都,"17,040","1,620,675",95
2003,冷凍あじ,和歌山,"13,250","890,400",67
2003,冷凍あじ,鳥取,15,"3,150",210
2003,冷凍あじ,島根,"3,250","882,945",272
2003,冷凍あじ,佐賀,20,"2,100",105
2003,冷凍さば,宮城,"1,036","380,836",368
2003,冷凍さば,千葉,"45,170","20,180,580",447
2003,冷凍さば,富山,"10,255","520,359",51
2003,冷凍さば,静岡,300,"215,599",719
2003,冷凍さば,三重,"5,405","2,079,735",385
2003,冷凍さば,和歌山,"53,500","2,437,575",46
2003,冷凍さば,佐賀,"28,465","8,467,779",297
2003,冷凍さば,長崎,"6,208","3,660,300",590
2003,冷凍さんま,茨城,"8,222","2,154,579",262
2003,冷凍さんま,富山,"2,220","256,410",116
2003,冷凍かれい,茨城,10,"6,300",630
2003,冷凍かれい,静岡,20,"7,140",357
2003,冷凍かれい,鳥取,900,"335,475",373
2003,冷凍かれい,岡山,"2,360","2,725,800","1,155"
2003,冷凍かれい,長崎,"6,999","3,923,529",561
2003,冷凍ほっけ,東京,595,"247,170",415
2003,冷凍ほっけ,富山,224,"53,663",240
2003,冷凍ほっけ,静岡,5,"2,625",525
2003,冷凍ほっけ,三重,"9,990","4,720,275",473
2003,冷凍たい,青森,678,"629,424",928
2003,冷凍たい,富山,220,"75,706",344
2003,冷凍たい,福井,987,"774,165",784
2003,冷凍たい,岐阜,"2,968","2,697,440",909
2003,冷凍たい,静岡,"8,717","6,901,707",792
2003,冷凍たい,山口,37,"17,483",473
2003,冷凍にしん,宮城,120,"18,900",158
2003,冷凍にしん,福井,168,"40,635",242
2003,冷凍にしん,三重,"1,752","433,650",248
2003,冷凍たら,青森,12,"7,980",665
2003,冷凍たら,三重,560,"230,685",412
2003,冷凍たら,鳥取,"3,980","2,244,008",564
2003,冷凍ぎんだら,富山,"1,888","2,340,656","1,240"
2003,冷凍ぎんだら,福井,30,"11,760",392
2003,冷凍ぎんだら,鳥取,"3,150","1,534,897",487
2003,冷凍おひょう,石川,35,"18,218",521
2003,冷凍するめいか,神奈川,"2,387","3,123,645","1,309"
2003,冷凍するめいか,新潟,"9,765","7,835,847",802
2003,冷凍するめいか,富山,"1,788","336,210",188
2003,冷凍するめいか,福井,150,"15,750",105
2003,冷凍するめいか,兵庫,"1,040","600,768",578
2003,冷凍するめいか,島根,"1,078","1,131,900","1,050"
2003,冷凍するめいか,岡山,"1,987","1,100,868",554
2003,冷凍するめいか,山口,50,"22,050",441
2003,冷凍するめいか,徳島,"44,986","72,796,773","1,618"
2003,冷凍するめいか,福岡,"1,879","1,692,821",901
2003,冷凍やりいか,岩手,9,"3,780",420
2003,冷凍やりいか,宮城,5,"15,750","3,150"
2003,冷凍やりいか,福井,636,"1,032,602","1,624"
2003,冷凍やりいか,岐阜,"2,430","579,422",238
2003,冷凍やりいか,静岡,"4,677","2,662,718",569
2003,冷凍もんこういか,福岡,30,"19,425",648
2003,冷凍たこ,岐阜,"3,721","2,684,537",721
2003,冷凍たこ,徳島,"3,299","2,870,832",870
2003,冷凍えび,静岡,684,"767,340","1,122"
2003,冷凍えび,愛媛,516,"444,171",861
2003,冷凍えび,長崎,25,"40,950","1,638"
2003,冷凍かに,青森,146,"449,400","3,078"
2003,冷凍かに,長崎,20,"17,430",872
2003,冷凍あかうお,山口,"12,830","6,191,851",483
2003,冷凍メルルーサ,三重,10,"5,250",525
2003,冷凍メロー,青森,50,"78,750","1,575"
2003,冷凍メロー,富山,300,"196,140",654
2003,冷凍メロー,三重,800,"1,218,000","1,523"
2003,冷凍メロー,福岡,"14,560","20,517,420","1,409"
2003,冷凍くじら,東京,"1,335","2,946,039","2,207"
2003,冷凍くじら,富山,23,"63,106","2,744"
2003,冷凍くじら,石川,106,"243,496","2,297"
2003,冷凍くじら,大阪,"1,169","2,614,306","2,236"
2003,冷凍くじら,徳島,5,"64,260","12,852"
2003,冷凍すりみ,青森,518,"465,308",898
2003,冷凍うなぎ,三重,"25,845","26,678,348","1,032"
2003,冷凍うなぎ,島根,2,"2,363","1,182"
2003,冷凍うなぎ,愛媛,"5,370","13,973,400","2,602"
2003,冷凍かい,新潟,20,"4,200",210
2003,冷凍かい,富山,919,"722,106",786
2003,冷凍かい,岐阜,100,"119,700","1,197"
2003,冷凍かい,岡山,"4,700","2,418,885",515
2003,冷凍かい,徳島,210,"139,440",664
2003,冷凍かい,福岡,4,"2,100",525
2003,冷凍食品　フライ,埼玉,100,"21,000",210
2003,冷凍食品　フライ,岐阜,"2,760","1,281,840",464
2003,冷凍食品　フライ,広島,920,"319,410",347
2003,冷凍食品　フライ,大分,50,"36,750",735
2003,冷凍食品　その他,長野,"1,018","1,161,090","1,141"
2003,冷凍食品　その他,岐阜,"2,130","1,413,164",663
2003,冷凍食品　その他,京都,808,"445,436",551
2003,冷凍食品　その他,広島,27,"34,871","1,292"
2003,その他　冷凍魚,群馬,917,"1,879,448","2,050"
2003,その他　冷凍魚,神奈川,14,"17,640","1,260"
2003,その他　冷凍魚,岐阜,"37,500","7,284,376",194
2003,その他　冷凍魚,岡山,260,"205,170",789
2003,その他　冷凍魚,広島,25,"21,210",848
2003,その他　冷凍魚,香川,20,"25,200","1,260"
2003,その他　冷凍魚,宮崎,116,"109,086",940
2004,冷凍まぐろ,三重,18,"23,310","1,295"
2004,冷凍まぐろ,山口,"1,037","3,476,459","3,352"
2004,冷凍かじき,宮城,116,"20,113",173
2004,冷凍かじき,福岡,173,"72,450",419
2004,冷凍さけ,新潟,70,"55,125",788
2004,冷凍さけ,富山,"1,182","600,180",508
2004,冷凍さけ,静岡,900,"630,000",700
2004,冷凍さけ,沖縄,50,"23,625",473
2004,冷凍あじ,富山,"11,436","3,508,103",307
2004,冷凍あじ,京都,"3,565","823,358",231
2004,冷凍あじ,鳥取,20,"2,100",105
2004,冷凍さば,青森,"41,780","13,820,679",331
2004,冷凍さば,宮城,"1,005","369,339",368
2004,冷凍さば,千葉,"56,541","24,589,373",435
2004,冷凍さば,静岡,61,"44,836",735
2004,冷凍さば,山口,"11,564","5,788,440",501
2004,冷凍さば,長崎,"1,350","779,625",578
2004,冷凍さば,沖縄,"36,735","13,687,891",373
2004,冷凍さんま,青森,80,"74,340",929
2004,冷凍さんま,沖縄,91,"21,315",234
2004,冷凍かれい,茨城,"1,620","1,025,703",633
2004,冷凍かれい,富山,"43,493","33,910,182",780
2004,冷凍かれい,静岡,10,"3,255",326
2004,冷凍かれい,福岡,892,"564,795",633
2004,冷凍かれい,長崎,"6,201","3,986,590",643
2004,冷凍ほっけ,青森,"2,634","1,179,807",448
2004,冷凍ほっけ,東京,"19,036","7,741,919",407
2004,冷凍ほっけ,富山,139,"25,242",182
2004,冷凍たい,富山,58,"62,943","1,085"
2004,冷凍たい,福井,"1,470","887,187",604
2004,冷凍たい,岐阜,"4,215","3,659,250",868
2004,冷凍たい,静岡,"10,388","8,089,875",779
2004,冷凍にしん,三重,"7,621","1,837,500",241
2004,冷凍にしん,大阪,"4,550","1,018,710",224
2004,冷凍たら,青森,16,"5,775",361
2004,冷凍たら,富山,16,"1,680",105
2004,冷凍たら,三重,30,"9,765",326
2004,冷凍たら,鳥取,"3,740","2,899,575",775
2004,冷凍たら,沖縄,10,"5,670",567
2004,冷凍ぎんだら,茨城,454,"607,257","1,338"
2004,冷凍ぎんだら,富山,"2,937","2,995,314","1,020"
2004,冷凍ぎんだら,鳥取,210,"95,340",454
2004,冷凍おひょう,東京,8,"16,800","2,100"
2004,冷凍するめいか,神奈川,"1,400","1,407,000","1,005"
2004,冷凍するめいか,新潟,"2,163","2,162,004","1,000"
2004,冷凍するめいか,静岡,375,"126,000",336
2004,冷凍するめいか,岡山,868,"593,460",684
2004,冷凍するめいか,徳島,"39,469","71,209,248","1,804"
2004,冷凍するめいか,愛媛,626,"327,758",524
2004,冷凍やりいか,宮城,18,"15,120",840
2004,冷凍やりいか,茨城,"1,000","1,837,500","1,838"
2004,冷凍やりいか,福井,"1,787","2,719,104","1,522"
2004,冷凍やりいか,岐阜,"1,980","407,820",206
2004,冷凍やりいか,静岡,"6,107","3,511,416",575
2004,冷凍やりいか,兵庫,240,"69,342",289
2004,冷凍やりいか,島根,243,"296,100","1,219"
2004,冷凍もんこういか,石川,80,"61,163",765
2004,冷凍もんこういか,福岡,70,"31,500",450
2004,冷凍たこ,青森,10,"18,375","1,838"
2004,冷凍たこ,岐阜,"96,599","62,410,155",646
2004,冷凍たこ,静岡,"12,912","8,201,709",635
2004,冷凍たこ,徳島,"8,459","9,552,121","1,129"
2004,冷凍えび,静岡,324,"986,580","3,045"
2004,冷凍えび,和歌山,72,"17,850",248
2004,冷凍えび,鳥取,30,"50,400","1,680"
2004,冷凍えび,徳島,10,"6,825",683
2004,冷凍えび,愛媛,100,"67,726",677
2004,冷凍かに,岩手,6,"22,050","3,675"
2004,冷凍かに,宮城,"2,741","7,004,446","2,555"
2004,冷凍かに,新潟,540,"1,389,255","2,573"
2004,冷凍あかうお,富山,559,"222,684",398
2004,冷凍あかうお,山口,10,"3,675",368
2004,冷凍メルルーサ,東京,40,"43,050","1,076"
2004,冷凍メルルーサ,鳥取,"1,300","1,003,380",772
2004,冷凍メロー,茨城,"1,950","3,012,975","1,545"
2004,冷凍メロー,富山,330,"344,400","1,044"
2004,冷凍メロー,福岡,"10,206","15,756,011","1,544"
2004,冷凍くじら,宮城,8,"7,182",898
2004,冷凍くじら,東京,180,"217,350","1,208"
2004,冷凍くじら,新潟,51,"125,633","2,463"
2004,冷凍くじら,石川,4,"8,610","2,153"
2004,冷凍くじら,大阪,290,"890,110","3,069"
2004,冷凍くじら,福岡,15,"47,250","3,150"
2004,冷凍すりみ,青森,128,"118,755",928
2004,冷凍すりみ,山口,200,"43,050",215
2004,冷凍うなぎ,茨城,"12,940","25,947,495","2,005"
2004,冷凍うなぎ,福井,200,"265,650","1,328"
2004,冷凍うなぎ,三重,"4,220","6,265,875","1,485"
2004,冷凍うなぎ,愛媛,120,"261,303","2,178"
2004,冷凍うなぎ,高知,0,0,0
2004,冷凍かい,岡山,"1,980","1,780,170",899
2004,冷凍かい,徳島,210,"156,660",746
2004,冷凍食品　開き,茨城,66,"43,995",667
2004,冷凍食品　開き,富山,90,"62,580",695
2004,冷凍食品　開き,福井,186,"129,780",698
2004,冷凍食品　開き,福岡,30,"37,800","1,260"
2004,冷凍食品　フライ,岐阜,20,"5,376",269
2004,冷凍食品　フライ,香川,"9,424","3,500,070",371
2004,冷凍食品　その他,長野,393,"456,225","1,161"
2004,冷凍食品　その他,岐阜,"7,245","4,845,918",669
2004,冷凍食品　その他,京都,384,"174,384",454
2004,その他　冷凍魚,群馬,378,"796,740","2,108"
2004,その他　冷凍魚,神奈川,18,"33,359","1,853"
2004,その他　冷凍魚,岡山,556,"378,756",681
2004,その他　冷凍魚,愛媛,"307,635","5,065,751",16
2004,その他　冷凍魚,佐賀,"10,710","1,741,898",163
2004,その他　冷凍魚,熊本,1,"2,100","2,100"
2004,その他　冷凍魚,大分,5,"2,520",504
2004,その他　冷凍魚,宮崎,15,"14,028",935
2005,冷凍まぐろ,兵庫,"1,547","2,913,556","1,883"
2005,冷凍まぐろ,山口,127,"387,640","3,052"
2005,冷凍かじき,兵庫,278,"143,514",516
2005,冷凍さけ,新潟,20,"5,880",294
2005,冷凍さけ,富山,155,"88,516",571
2005,冷凍さけ,山口,"12,220","10,338,580",846
2005,冷凍あじ,三重,"7,860","2,742,873",349
2005,冷凍あじ,山口,13,"3,150",242
2005,冷凍さば,青森,"6,240","2,979,270",477
2005,冷凍さば,宮城,"15,470","3,624,915",234
2005,冷凍さば,静岡,30,"22,916",764
2005,冷凍さば,三重,"25,520","12,541,935",491
2005,冷凍さば,山口,"24,230","5,649,210",233
2005,冷凍さば,長崎,"4,875","2,684,535",551
2005,冷凍さば,沖縄,"11,715","5,102,508",436
2005,冷凍さんま,北海道,41,"15,855",387
2005,冷凍さんま,沖縄,765,"155,537",203
2005,冷凍かれい,新潟,21,"16,254",774
2005,冷凍かれい,富山,"38,848","33,197,155",855
2005,冷凍かれい,鳥取,315,"82,689",263
2005,冷凍かれい,岡山,733,"1,016,009","1,386"
2005,冷凍かれい,山口,619,"256,936",415
2005,冷凍かれい,長崎,"1,134","724,437",639
2005,冷凍ほっけ,青森,"2,206","849,504",385
2005,冷凍たい,青森,10,"18,375","1,838"
2005,冷凍たい,富山,36,"23,940",665
2005,冷凍たい,福井,540,"739,200","1,369"
2005,冷凍たい,岐阜,"2,448","2,228,205",910
2005,冷凍たい,静岡,"8,386","6,156,110",734
2005,冷凍にしん,宮城,"4,892","1,136,522",232
2005,冷凍にしん,石川,"6,974","2,225,664",319
2005,冷凍にしん,三重,580,"124,740",215
2005,冷凍たら,富山,30,"17,052",568
2005,冷凍たら,福岡,10,"7,875",788
2005,冷凍ぎんだら,茨城,250,"327,443","1,310"
2005,冷凍ぎんだら,富山,"2,057","2,517,361","1,224"
2005,冷凍ぎんだら,三重,"45,244","30,030,535",664
2005,冷凍するめいか,茨城,"8,265","7,041,491",852
2005,冷凍するめいか,神奈川,"1,400","2,076,375","1,483"
2005,冷凍するめいか,新潟,"3,208","2,919,511",910
2005,冷凍するめいか,静岡,0,0,0
2005,冷凍するめいか,三重,"4,092","2,928,282",716
2005,冷凍するめいか,岡山,"4,754","2,185,051",460
2005,冷凍するめいか,徳島,"41,584","71,111,198","1,710"
2005,冷凍するめいか,愛媛,30,"13,608",454
2005,冷凍するめいか,鹿児島,"2,394","3,313,194","1,384"
2005,冷凍やりいか,福島,9,"6,405",712
2005,冷凍やりいか,茨城,"2,000","3,675,000","1,838"
2005,冷凍やりいか,新潟,80,"61,173",765
2005,冷凍やりいか,福井,145,"49,560",342
2005,冷凍やりいか,静岡,"3,309","1,861,965",563
2005,冷凍やりいか,兵庫,"1,620","1,018,574",629
2005,冷凍たこ,青森,722,"591,308",819
2005,冷凍たこ,兵庫,"5,165","3,032,341",587
2005,冷凍たこ,徳島,"25,927","21,769,701",840
2005,冷凍えび,青森,11,"32,115","2,920"
2005,冷凍えび,神奈川,"6,172","8,821,313","1,429"
2005,冷凍えび,長野,"14,784","15,852,627","1,072"
2005,冷凍えび,山口,12,"2,520",210
2005,冷凍えび,福岡,353,"144,060",408
2005,冷凍えび,長崎,5,"5,880","1,176"
2005,冷凍えび,鹿児島,6,"20,160","3,360"
2005,冷凍かに,千葉,"16,570","28,308,032","1,708"
2005,冷凍かに,香川,11,"5,187",472
2005,冷凍あかうお,富山,"11,760","4,997,105",425
2005,冷凍あかうお,福岡,"1,491","601,091",403
2005,冷凍メルルーサ,鳥取,"4,250","3,115,560",733
2005,冷凍メロー,富山,170,"186,690","1,098"
2005,冷凍メロー,福岡,450,"426,090",947
2005,冷凍すりみ,青森,27,"23,625",875
2005,冷凍うなぎ,茨城,"8,670","18,190,515","2,098"
2005,冷凍うなぎ,神奈川,"8,400","12,969,600","1,544"
2005,冷凍うなぎ,和歌山,110,"50,400",458
2005,冷凍かい,新潟,206,"149,247",725
2005,冷凍かい,岡山,170,"199,920","1,176"
2005,冷凍食品　開き,石川,505,"547,103","1,083"
2005,冷凍食品　切身,北海道,6,"11,138","1,856"
2005,冷凍食品　切身,富山,192,"80,430",419
2005,冷凍食品　切身,岡山,70,"53,445",764
2005,冷凍食品　フライ,新潟,484,"431,781",892
2005,冷凍食品　フライ,岐阜,"2,188","1,008,735",461
2005,冷凍食品　フライ,三重,10,"1,680",168
2005,冷凍食品　フライ,岡山,490,"261,870",534
2005,冷凍食品　フライ,徳島,48,"40,320",840
2005,冷凍食品　フライ,福岡,67,"45,549",680
2005,冷凍食品　その他,茨城,30,"56,700","1,890"
2005,冷凍食品　その他,長野,77,"95,865","1,245"
2005,冷凍食品　その他,岐阜,"8,318","5,362,989",645
2005,冷凍食品　その他,京都,352,"172,410",490
2005,冷凍食品　その他,岡山,24,"13,860",578
2005,冷凍食品　その他,福岡,"1,165","1,598,657","1,372"
2005,冷凍食品　その他,熊本,690,"685,125",993
2005,その他　冷凍魚,群馬,351,"734,948","2,094"
2005,その他　冷凍魚,埼玉,564,"489,615",868
2005,その他　冷凍魚,神奈川,379,"630,315","1,663"
2005,その他　冷凍魚,和歌山,35,"28,298",809
2005,その他　冷凍魚,香川,143,"54,969",384
2006,冷凍まぐろ,宮城,9,"2,675",297
2006,冷凍まぐろ,群馬,1,"1,890","1,890"
2006,冷凍まぐろ,岐阜,300,"315,000","1,050"
2006,冷凍まぐろ,兵庫,346,"782,695","2,262"
2006,冷凍かじき,愛知,12,"19,950","1,663"
2006,冷凍さけ,福井,"1,224","1,854,788","1,515"
2006,冷凍さけ,静岡,18,"21,735","1,208"
2006,冷凍あじ,福岡,"11,380","2,451,504",215
2006,冷凍さば,新潟,50,"13,125",263
2006,冷凍さば,山口,60,"17,640",294
2006,冷凍さば,福岡,"8,525","1,770,300",208
2006,冷凍さば,長崎,"15,555","4,422,075",284
2006,冷凍さば,沖縄,"1,180","694,260",588
2006,冷凍さんま,宮城,"4,566","1,101,977",241
2006,冷凍さんま,大阪,160,"69,300",433
2006,冷凍さんま,沖縄,386,"86,520",224
2006,冷凍かれい,福島,30,"6,615",221
2006,冷凍かれい,富山,"40,984","35,104,188",857
2006,冷凍かれい,鳥取,51,"1,575",31
2006,冷凍かれい,岡山,726,"1,033,074","1,423"
2006,冷凍かれい,福岡,"10,276","3,368,317",328
2006,冷凍ほっけ,東京,"11,747","5,295,086",451
2006,冷凍ほっけ,大阪,57,"20,717",363
2006,冷凍ほっけ,鳥取,100,"100,800","1,008"
2006,冷凍たい,福井,400,"672,000","1,680"
2006,冷凍たい,岐阜,"1,647","1,540,560",935
2006,冷凍たい,静岡,"2,651","1,948,559",735
2006,冷凍たい,福岡,592,"964,953","1,630"
2006,冷凍にしん,宮城,56,"12,705",227
2006,冷凍たら,青森,30,"8,505",284
2006,冷凍たら,東京,"56,104","32,542,618",580
2006,冷凍たら,静岡,10,"6,510",651
2006,冷凍ぎんだら,富山,"1,974","2,450,494","1,241"
2006,冷凍ぎんだら,三重,"12,612","6,269,521",497
2006,冷凍ぎんだら,徳島,681,"920,650","1,352"
2006,冷凍おひょう,石川,100,"169,050","1,691"
2006,冷凍しらうお,神奈川,300,"263,130",877
2006,冷凍しらうお,岐阜,10,"5,460",546
2006,冷凍するめいか,茨城,"11,535","6,116,524",530
2006,冷凍するめいか,富山,"20,046","7,549,396",377
2006,冷凍するめいか,三重,"5,430","3,942,120",726
2006,冷凍するめいか,大阪,115,"104,748",911
2006,冷凍するめいか,岡山,"4,882","2,472,121",506
2006,冷凍するめいか,徳島,"111,515","92,756,855",832
2006,冷凍するめいか,鹿児島,"2,100","3,095,347","1,474"
2006,冷凍やりいか,岐阜,51,"29,453",578
2006,冷凍やりいか,静岡,"2,260","1,264,935",560
2006,冷凍やりいか,三重,213,"98,721",463
2006,冷凍やりいか,島根,24,"22,680",945
2006,冷凍たこ,三重,192,"115,416",601
2006,冷凍たこ,徳島,"24,759","21,388,117",864
2006,冷凍えび,新潟,80,"54,054",676
2006,冷凍えび,長野,"15,517","14,355,957",925
2006,冷凍えび,鹿児島,11,"34,440","3,131"
2006,冷凍かに,青森,"5,500","9,267,565","1,685"
2006,冷凍かに,宮城,190,"688,800","3,625"
2006,冷凍あかうお,福岡,"3,357","1,842,339",549
2006,冷凍メルルーサ,東京,900,"619,808",689
2006,冷凍メロー,富山,67,"77,490","1,157"
2006,冷凍くじら,青森,17,"18,165","1,069"
2006,冷凍くじら,大阪,337,"957,173","2,840"
2006,冷凍うなぎ,茨城,"4,230","8,750,595","2,069"
2006,冷凍うなぎ,神奈川,50,"78,120","1,562"
2006,冷凍かい,福島,250,"509,355","2,037"
2006,冷凍かい,新潟,110,"50,967",463
2006,冷凍かい,富山,"1,631","1,084,545",665
2006,冷凍かい,岡山,"2,151","1,500,870",698
2006,冷凍かい,徳島,"9,050","5,337,675",590
2006,冷凍かい,福岡,"2,260","1,715,910",759
2006,冷凍食品　開き,富山,150,"102,690",685
2006,冷凍食品　開き,福井,410,"317,100",773
2006,冷凍食品　切身,富山,274,"110,250",402
2006,冷凍食品　切身,石川,"2,966","2,100,218",708
2006,冷凍食品　切身,山口,918,"261,135",284
2006,冷凍食品　フライ,茨城,100,"37,800",378
2006,冷凍食品　フライ,新潟,155,"107,100",691
2006,冷凍食品　フライ,福井,50,"23,520",470
2006,冷凍食品　フライ,岡山,"1,038","449,532",433
2006,冷凍食品　フライ,徳島,480,"385,728",804
2006,冷凍食品　フライ,香川,"2,522","787,815",312
2006,冷凍食品　その他,京都,"1,571","1,327,935",845
2006,冷凍食品　その他,岡山,200,"74,865",374
2006,冷凍食品　その他,香川,"1,584","716,851",453
2006,冷凍食品　その他,福岡,557,"783,846","1,407"
2006,冷凍食品　その他,熊本,120,"91,350",761
2006,冷凍食品　その他,大分,40,"31,080",777
2006,その他　冷凍魚,群馬,861,"1,890,076","2,195"
2006,その他　冷凍魚,埼玉,312,"235,620",755
2006,その他　冷凍魚,岡山,19,"14,448",760
2006,その他　冷凍魚,宮崎,31,"27,206",878
2007,冷凍まぐろ,大阪,733,"3,161,300","4,313"
2007,冷凍かじき,愛知,12,"19,950","1,663"
2007,冷凍さけ,富山,"24,127","13,688,277",567
2007,冷凍さけ,福井,"3,156","3,753,135","1,189"
2007,冷凍あじ,福井,"4,375","459,375",105
2007,冷凍あじ,福岡,"16,520","3,495,135",212
2007,冷凍さば,富山,"13,290","7,141,050",537
2007,冷凍さば,岐阜,780,"372,015",477
2007,冷凍さば,静岡,144,"102,459",712
2007,冷凍さば,三重,"8,082","4,254,705",526
2007,冷凍さば,長崎,"10,785","4,339,965",402
2007,冷凍さんま,茨城,108,"23,940",222
2007,冷凍かれい,新潟,390,"421,035","1,080"
2007,冷凍かれい,富山,"31,393","26,268,168",837
2007,冷凍かれい,和歌山,320,"252,000",788
2007,冷凍かれい,鳥取,"5,918","1,242,780",210
2007,冷凍かれい,岡山,996,"1,482,600","1,489"
2007,冷凍かれい,福岡,244,"143,304",587
2007,冷凍ほっけ,東京,"11,318","4,245,810",375
2007,冷凍ほっけ,三重,48,"17,134",357
2007,冷凍たい,富山,12,"5,670",473
2007,冷凍たい,岐阜,"1,766","1,420,335",804
2007,冷凍たい,島根,100,"85,680",857
2007,冷凍たい,福岡,"3,040","3,099,180","1,019"
2007,冷凍にしん,青森,910,"218,400",240
2007,冷凍にしん,石川,"20,300","5,471,112",270
2007,冷凍たら,富山,"16,430","12,296,235",748
2007,冷凍ぎんだら,富山,"2,450","3,109,320","1,269"
2007,冷凍おひょう,大阪,178,"310,968","1,747"
2007,冷凍おひょう,福岡,20,"37,800","1,890"
2007,冷凍しらうお,神奈川,260,"245,280",943
