販売年,品名,産地,数量（Kg）,金額（円）,平均単価（円/Kg）
2000,その他塩干加工品,福井,"34,835","24,687,746",709
2000,その他塩干加工品,山梨,"2,669","1,883,316",706
2000,その他塩干加工品,岐阜,"38,975","21,764,241",558
2000,その他塩干加工品,静岡,"53,901","51,503,814",956
2000,その他塩干加工品,愛知,"181,842","105,145,546",578
2000,その他塩干加工品,三重,"162,562","149,203,559",918
2000,その他塩干加工品,滋賀,"1,634","1,210,125",741
2000,その他塩干加工品,京都,"8,231","11,089,250","1,347"
2000,その他塩干加工品,大阪,"73,940","88,164,481","1,192"
2000,その他塩干加工品,兵庫,"202,508","204,274,561","1,009"
2000,その他塩干加工品,和歌山,"3,233","2,992,898",926
2000,その他塩干加工品,鳥取,"21,116","17,989,684",852
2000,その他塩干加工品,島根,"52,637","56,730,884","1,078"
2000,その他塩干加工品,岡山,"5,950","10,074,205","1,693"
2000,その他塩干加工品,広島,"9,110","8,406,178",923
2000,その他塩干加工品,山口,"124,146","80,238,415",646
2000,その他塩干加工品,徳島,"15,831","24,049,880","1,519"
2000,その他塩干加工品,香川,"4,971","3,943,500",793
2000,その他塩干加工品,愛媛,"16,728","20,952,750","1,253"
2000,その他塩干加工品,高知,408,"269,640",661
2000,その他塩干加工品,福岡,"49,722","47,532,645",956
2000,その他塩干加工品,佐賀,234,"116,792",499
2000,その他塩干加工品,長崎,"12,525","18,308,274","1,462"
2000,その他塩干加工品,熊本,"7,957","5,836,333",733
2000,その他塩干加工品,大分,"15,169","9,776,235",644
2000,その他塩干加工品,鹿児島,494,"214,935",435
2000,その他塩干加工品,沖縄,56,"69,405","1,239"
2001,塩さけ,北海道,"458,277","257,271,979",561
2001,塩さけ,青森,"17,983","10,157,070",565
2001,塩さけ,岩手,"61,994","34,564,678",558
2001,塩さけ,宮城,"94,109","65,203,039",693
2001,塩さけ,茨城,13,"8,820",678
2001,塩さけ,千葉,"431,677","291,760,223",676
2001,塩さけ,東京,"650,935","323,641,469",497
2001,塩さけ,神奈川,626,"1,619,493","2,587"
2001,塩さけ,富山,"2,411","1,801,442",747
2001,塩さけ,石川,"128,106","90,400,202",706
2001,塩さけ,愛知,"49,649","39,119,706",788
2001,塩さけ,三重,"53,381","27,808,158",521
2001,塩さけ,滋賀,"1,201","3,821,172","3,182"
2001,塩さけ,京都,30,"20,475",683
2001,塩さけ,大阪,"22,071","13,320,302",604
2001,塩さけ,兵庫,"17,018","16,102,175",946
2001,塩さけ,和歌山,63,"44,730",710
2001,塩さけ,広島,45,"31,658",704
2001,塩さば,北海道,5,"3,675",735
2001,塩さば,青森,"88,222","72,906,850",826
2001,塩さば,岩手,"11,483","6,291,705",548
2001,塩さば,宮城,"79,380","30,444,426",384
2001,塩さば,茨城,443,"286,915",648
2001,塩さば,千葉,"562,141","246,509,910",439
2001,塩さば,東京,"8,520","3,593,051",422
2001,塩さば,神奈川,18,"7,560",420
2001,塩さば,石川,"3,182","2,267,329",713
2001,塩さば,福井,566,"902,895","1,595"
2001,塩さば,静岡,"37,330","32,927,502",882
2001,塩さば,愛知,"5,900","3,059,449",519
2001,塩さば,三重,168,"112,949",672
2001,塩さば,兵庫,25,"38,892","1,556"
2001,塩さば,和歌山,"6,346","4,398,391",693
2001,塩さば,島根,"9,160","7,840,602",856
2001,塩さば,福岡,162,"57,225",353
2001,塩さば,佐賀,285,"261,534",918
2001,塩さば,熊本,90,"144,585","1,607"
2001,塩ます,北海道,"322,760","101,876,559",316
2001,塩ます,宮城,"15,750","4,233,559",269
2001,塩ます,茨城,90,"58,278",648
2001,塩ます,東京,"64,113","21,607,507",337
2001,塩ます,新潟,"11,420","3,400,740",298
2001,塩ます,石川,"12,758","4,324,406",339
2001,塩ます,三重,"43,053","23,638,440",549
2001,塩ます,兵庫,382,"158,193",414
2001,塩くらげ,東京,568,"139,104",245
2001,塩くらげ,神奈川,87,"74,382",855
2001,塩くらげ,富山,30,"31,500","1,050"
2001,塩くらげ,石川,495,"661,920","1,337"
2001,塩くらげ,三重,"4,721","2,421,510",513
2001,塩くらげ,大阪,"2,882","3,621,272","1,257"
2001,塩くらげ,兵庫,"1,317","1,504,755","1,143"
2001,塩くらげ,広島,679,"219,268",323
2001,塩くらげ,佐賀,4,"4,095","1,024"
2001,しおから,北海道,"37,819","23,459,452",620
2001,しおから,青森,"4,831","2,239,403",464
2001,しおから,宮城,"31,777","36,380,991","1,145"
2001,しおから,福島,80,"65,520",819
2001,しおから,千葉,478,"452,256",946
2001,しおから,東京,"7,770","3,043,895",392
2001,しおから,神奈川,"14,081","14,983,797","1,064"
2001,しおから,新潟,"2,797","4,090,668","1,463"
2001,しおから,富山,"19,673","26,197,535","1,332"
2001,しおから,石川,"1,123","1,521,997","1,355"
2001,しおから,静岡,"9,326","8,022,315",860
2001,しおから,愛知,102,"79,170",776
2001,しおから,三重,"1,768","1,984,353","1,122"
2001,しおから,大阪,147,"130,851",890
2001,しおから,兵庫,340,"242,478",713
2001,しおから,島根,8,"33,600","4,200"
2001,しおから,広島,120,"104,580",872
2001,しおから,山口,10,"6,300",630
2001,しおから,香川,3,"4,200","1,400"
2001,しおから,福岡,"3,074","834,912",272
2001,しおから,大分,4,"4,914","1,229"
2001,しおから,宮崎,20,"18,900",945
2001,塩だら,北海道,"11,669","6,789,913",582
2001,塩だら,宮城,"18,462","6,417,339",348
2001,塩だら,富山,"2,683","1,809,680",674
2001,塩だら,石川,235,"134,978",574
2001,塩だら,福井,"5,286","3,350,737",634
2001,塩だら,兵庫,238,"223,852",941
2001,塩だら,広島,15,"11,025",735
2001,塩かれい,北海道,"281,646","92,193,128",327
2001,塩かれい,宮城,27,"4,725",175
2001,塩かれい,茨城,54,"43,365",803
2001,塩かれい,千葉,144,"54,810",381
2001,塩かれい,東京,"18,940","4,946,681",261
2001,塩かれい,神奈川,206,"43,617",212
2001,塩かれい,富山,"1,071","1,017,836",950
2001,塩かれい,石川,"94,837","59,099,644",623
2001,塩かれい,福井,"52,983","27,737,578",524
2001,塩かれい,愛知,100,"70,350",704
2001,塩かれい,三重,"11,692","6,894,937",590
2001,塩かれい,京都,280,"844,725","3,017"
2001,塩かれい,大阪,348,"132,174",380
2001,塩かれい,兵庫,"254,170","161,220,410",634
2001,塩かれい,鳥取,"125,094","80,650,177",645
2001,塩かれい,島根,"69,236","87,836,197","1,269"
2001,塩かれい,山口,"22,146","10,176,612",460
2001,塩かれい,長崎,0,"4,200",0
2001,塩するめ,北海道,457,"304,449",666
2001,塩するめ,青森,"5,001","4,091,823",818
2001,塩するめ,新潟,60,"138,600","2,310"
2001,塩するめ,富山,"39,846","35,251,498",885
2001,塩するめ,石川,"6,365","5,574,430",876
2001,塩するめ,福井,989,"974,400",985
2001,塩するめ,兵庫,506,"370,860",733
2001,塩するめ,島根,47,"25,788",549
2001,塩するめ,広島,20,"37,800","1,890"
2001,すき身,北海道,52,"44,730",860
2001,すき身,宮城,"9,362","5,480,060",585
2001,すき身,富山,"1,927","1,468,202",762
2001,すき身,石川,399,"187,531",470
2001,すき身,福井,"98,509","64,809,060",658
2001,開きたら,北海道,"19,979","32,324,175","1,618"
2001,開きたら,青森,"7,527","3,404,281",452
2001,開きたら,岩手,"11,486","5,466,249",476
2001,開きたら,宮城,466,"240,555",516
2001,開きたら,東京,20,"7,350",368
2001,開きたら,富山,297,"184,853",622
2001,開きたら,石川,"1,457","996,039",684
2001,開きたら,福井,"1,697","647,640",382
2001,開きたら,兵庫,"1,525","1,064,791",698
2001,開きたら,鳥取,11,"4,851",441
2001,開きたら,島根,108,"85,050",788
2001,開きたら,広島,2,"8,568","4,284"
2001,開きあじ,宮城,63,"52,668",836
2001,開きあじ,茨城,"24,589","13,374,516",544
2001,開きあじ,千葉,"36,535","20,834,883",570
2001,開きあじ,東京,"13,877","5,484,792",395
2001,開きあじ,神奈川,"3,361","3,166,784",942
2001,開きあじ,富山,"9,848","5,251,077",533
2001,開きあじ,石川,"3,057","1,364,834",446
2001,開きあじ,福井,48,"64,344","1,341"
2001,開きあじ,静岡,"213,662","143,354,858",671
2001,開きあじ,愛知,469,"179,970",384
2001,開きあじ,三重,"18,082","9,321,663",516
2001,開きあじ,兵庫,"3,338","1,881,538",564
2001,開きあじ,和歌山,4,"7,140","1,785"
2001,開きあじ,鳥取,384,"104,454",272
2001,開きあじ,島根,"4,384","3,361,159",767
2001,開きあじ,福岡,"4,365","3,819,329",875
2001,開きあじ,佐賀,"9,593","6,647,750",693
2001,開きあじ,宮崎,16,"10,080",630
2001,開きさば,茨城,"1,550","1,005,715",649
2001,開きさば,千葉,"1,053","412,965",392
2001,開きさば,神奈川,5,"3,675",735
2001,開きさば,福井,108,"18,617",172
2001,開きさば,岐阜,318,"254,772",801
2001,開きさば,兵庫,"3,382","3,406,639","1,007"
2001,開きさば,和歌山,4,"9,660","2,415"
2001,開きさば,鳥取,301,"397,865","1,322"
2001,開きさば,島根,"5,614","5,876,483","1,047"
2001,開きさば,山口,18,"11,340",630
2001,開きさば,佐賀,63,"72,466","1,150"
2001,干ふぐ,新潟,81,"131,868","1,628"
2001,干ふぐ,富山,769,"837,959","1,090"
2001,干ふぐ,石川,"9,396","7,598,934",809
2001,干ふぐ,福井,322,"380,898","1,183"
2001,干ふぐ,兵庫,151,"270,806","1,793"
2001,干ふぐ,島根,502,"802,263","1,598"
2001,干ふぐ,山口,"11,802","8,533,516",723
2001,干ふぐ,福岡,"140,887","74,444,808",528
2001,干ふぐ,長崎,"32,704","82,991,634","2,538"
2001,丸干いわし,岩手,"3,608","1,198,008",332
2001,丸干いわし,茨城,"1,331","466,893",351
2001,丸干いわし,千葉,"79,866","24,354,462",305
2001,丸干いわし,東京,"1,847","960,084",520
2001,丸干いわし,神奈川,24,"4,410",184
2001,丸干いわし,富山,"7,680","8,671,678","1,129"
2001,丸干いわし,石川,"5,736","3,891,712",678
2001,丸干いわし,静岡,204,"541,590","2,655"
2001,丸干いわし,愛知,"3,814","5,198,032","1,363"
2001,丸干いわし,三重,"8,288","3,995,799",482
2001,丸干いわし,大阪,"1,514","2,006,379","1,325"
2001,丸干いわし,兵庫,"1,625","3,098,749","1,907"
2001,丸干いわし,和歌山,"2,077","3,689,827","1,777"
2001,丸干いわし,鳥取,"3,113","1,869,601",601
2001,丸干いわし,島根,"179,332","112,389,216",627
2001,丸干いわし,広島,72,"180,180","2,503"
2001,丸干いわし,山口,"134,625","27,814,326",207
2001,丸干いわし,高知,"4,061","3,675,076",905
2001,丸干いわし,長崎,424,"426,720","1,006"
2001,丸干いわし,大分,"12,359","8,291,463",671
2001,丸干いわし,宮崎,"3,074","1,687,394",549
2001,丸干いわし,鹿児島,"5,710","7,140,827","1,251"
2001,丸干あじ,富山,572,"265,865",465
2001,丸干あじ,愛知,699,"459,163",657
2001,丸干あじ,大阪,40,"12,600",315
2001,丸干あじ,兵庫,277,"173,618",627
2001,丸干あじ,和歌山,2,"3,780","1,890"
2001,丸干あじ,鳥取,899,"640,365",712
2001,丸干あじ,島根,"3,230","1,382,703",428
2001,丸干あじ,山口,564,"299,880",532
2001,丸干あじ,鹿児島,332,"70,571",213
2001,干はたはた,東京,82,"27,300",333
2001,干はたはた,石川,"6,240","10,208,583","1,636"
2001,干はたはた,福井,"6,711","3,192,402",476
2001,干はたはた,愛知,24,"13,860",578
2001,干はたはた,兵庫,"117,930","115,019,028",975
2001,干はたはた,鳥取,"35,313","36,090,707","1,022"
2001,干はたはた,島根,"7,355","4,970,176",676
2001,丸干いか,北海道,"4,964","3,134,478",631
2001,丸干いか,青森,"2,443","1,904,648",780
2001,丸干いか,岩手,"2,159","1,720,835",797
2001,丸干いか,宮城,168,"118,519",705
2001,丸干いか,茨城,8,"10,080","1,260"
2001,丸干いか,千葉,"1,210","1,567,650","1,296"
2001,丸干いか,新潟,"6,468","3,472,614",537
2001,丸干いか,富山,"3,689","3,290,690",892
2001,丸干いか,石川,"20,881","22,676,917","1,086"
2001,丸干いか,福井,"22,942","34,593,018","1,508"
2001,丸干いか,静岡,10,"16,275","1,628"
2001,丸干いか,愛知,180,"226,800","1,260"
2001,丸干いか,三重,10,"16,275","1,628"
2001,丸干いか,兵庫,4,"4,200","1,050"
2001,丸干いか,島根,"6,466","3,526,805",545
2001,煮干いわし,岩手,20,"14,700",735
2001,煮干いわし,茨城,84,"86,835","1,034"
2001,煮干いわし,千葉,"1,512","673,313",445
2001,煮干いわし,東京,"19,977","22,297,208","1,116"
2001,煮干いわし,神奈川,"9,981","8,964,296",898
2001,煮干いわし,富山,"2,423","2,906,191","1,199"
2001,煮干いわし,石川,831,"1,271,184","1,530"
2001,煮干いわし,静岡,"1,825","2,113,010","1,158"
2001,煮干いわし,愛知,"2,907","3,884,102","1,336"
2001,煮干いわし,三重,"4,898","2,167,190",442
2001,煮干いわし,大阪,453,"452,372",999
2001,煮干いわし,兵庫,"2,263","2,215,087",979
2001,煮干いわし,島根,"9,510","13,576,128","1,428"
2001,煮干いわし,広島,523,"448,130",857
2001,煮干いわし,山口,440,"415,800",945
2001,煮干いわし,愛媛,875,"808,238",924
2001,煮干いわし,福岡,473,"397,320",840
2001,煮干いわし,長崎,"4,343","4,287,914",987
2001,煮干いわし,鹿児島,867,"1,092,935","1,261"
2001,たいはくちりめん,茨城,"44,675","68,453,144","1,532"
2001,たいはくちりめん,千葉,"1,394","2,362,219","1,695"
2001,たいはくちりめん,東京,"21,223","26,341,720","1,241"
2001,たいはくちりめん,富山,46,"46,200","1,004"
2001,たいはくちりめん,石川,"6,937","10,035,814","1,447"
2001,たいはくちりめん,静岡,"37,782","48,494,544","1,284"
2001,たいはくちりめん,愛知,"60,496","69,725,491","1,153"
2001,たいはくちりめん,三重,234,"175,140",748
2001,たいはくちりめん,大阪,"16,242","25,471,340","1,568"
2001,たいはくちりめん,兵庫,"35,774","44,907,660","1,255"
2001,たいはくちりめん,和歌山,"35,894","28,421,468",792
2001,たいはくちりめん,広島,402,"781,520","1,944"
2001,たいはくちりめん,山口,338,"343,980","1,018"
2001,たいはくちりめん,徳島,"3,102","2,008,047",647
2001,たいはくちりめん,香川,632,"992,880","1,571"
2001,たいはくちりめん,愛媛,404,"547,439","1,355"
2001,たいはくちりめん,福岡,"8,920","11,959,505","1,341"
2001,たづくり,茨城,116,"77,175",665
2001,たづくり,東京,94,"80,535",857
2001,たづくり,富山,"8,037","11,791,008","1,467"
2001,たづくり,石川,241,"338,838","1,406"
2001,たづくり,大阪,9,"14,726","1,636"
2001,たづくり,兵庫,124,"91,771",740
2001,たづくり,島根,20,"16,380",819
2001,たづくり,宮崎,117,"131,828","1,127"
2001,ぼうたら,北海道,"13,670","59,445,162","4,349"
2001,ぼうたら,新潟,64,"106,502","1,664"
2001,ぼうたら,富山,364,"488,796","1,343"
2001,ぼうたら,石川,"1,314","3,118,563","2,373"
2001,ぼうたら,大阪,2,"3,780","1,890"
2001,身欠にしん,北海道,"392,700","270,867,551",690
2001,身欠にしん,青森,50,"10,500",210
2001,身欠にしん,宮城,561,"208,278",371
2001,身欠にしん,千葉,"2,225","925,995",416
2001,身欠にしん,東京,"74,565","12,888,929",173
2001,身欠にしん,富山,"25,492","18,729,191",735
2001,身欠にしん,石川,"57,918","39,302,212",679
2001,身欠にしん,福井,"28,415","27,140,194",955
2001,身欠にしん,兵庫,56,"29,400",525
2001,干するめ,北海道,"35,024","39,991,781","1,142"
2001,干するめ,青森,"4,860","3,824,037",787
2001,干するめ,岩手,749,"659,106",880
2001,干するめ,千葉,41,"48,405","1,181"
2001,干するめ,東京,"17,964","21,093,505","1,174"
2001,干するめ,神奈川,378,"403,904","1,069"
2001,干するめ,富山,"45,876","30,015,617",654
2001,干するめ,石川,"11,348","11,525,026","1,016"
2001,干するめ,福井,"1,388","3,783,465","2,726"
2001,干するめ,愛知,86,"167,370","1,946"
2001,干するめ,大阪,910,"2,858,363","3,141"
2001,干するめ,兵庫,887,"1,130,577","1,275"
2001,干するめ,広島,18,"101,178","5,621"
2001,干ぶり,岩手,41,"8,988",219
2001,桜干いわし,千葉,"5,080","6,706,665","1,320"
2001,桜干いわし,富山,"3,445","4,276,031","1,241"
2001,桜干いわし,石川,78,"58,464",750
2001,桜干いわし,三重,"6,418","5,608,795",874
2001,桜干いわし,兵庫,82,"87,885","1,072"
2001,桜干いわし,和歌山,9,"9,870","1,097"
2001,桜干いわし,鳥取,4,"10,290","2,573"
2001,桜干いわし,島根,233,"203,301",873
2001,桜干いわし,山口,"1,549","1,402,201",905
2001,桜干いわし,熊本,7,"7,182","1,026"
2001,桜干にしん,宮城,24,"16,380",683
2001,桜干にしん,富山,"2,767","1,321,477",478
2001,桜干にしん,三重,36,"40,164","1,116"
2001,桜干にしん,京都,200,"198,270",991
2001,桜干にしん,山口,"11,138","6,975,056",626
2001,その他桜干,北海道,693,"1,086,404","1,568"
2001,その他桜干,青森,"9,062","5,027,400",555
2001,その他桜干,宮城,"27,021","16,243,616",601
2001,その他桜干,茨城,"5,689","3,514,215",618
2001,その他桜干,千葉,"13,333","6,108,815",458
2001,その他桜干,東京,898,"864,906",963
2001,その他桜干,神奈川,"4,158","4,115,623",990
2001,その他桜干,新潟,300,"89,985",300
2001,その他桜干,富山,"14,874","20,808,279","1,399"
2001,その他桜干,石川,"36,009","22,193,249",616
